2022-08-28 04:32:37.014 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 04:32:37.014 352:pos-tag                INFO     Num examples = 293
2022-08-28 04:32:37.014 353:pos-tag                INFO     Batch size = 32
2022-08-28 04:32:40.406 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 04:32:40.406 401:pos-tag                INFO     eval_acc = 0.5385
2022-08-28 04:32:40.406 401:pos-tag                INFO     eval_f1 = 0.1766
2022-08-28 04:32:40.406 401:pos-tag                INFO     eval_mcc = 0.5106
2022-08-28 04:32:40.406 401:pos-tag                INFO     eval_precision = 0.242
2022-08-28 04:32:40.406 401:pos-tag                INFO     eval_recall = 0.1725
2022-08-28 04:32:40.407 293:pos-tag                INFO     ********************
2022-08-28 04:32:40.407 294:pos-tag                INFO     Best f1:0.1766
2022-08-28 04:32:40.407 295:pos-tag                INFO     ********************
2022-08-28 04:32:42.625 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/2/layer_12/checkpoint-best-f1/model.bin
2022-08-28 04:32:42.625 315:pos-tag                INFO     ********************
2022-08-28 04:32:42.625 316:pos-tag                INFO     Best MCC:0.5106
2022-08-28 04:32:42.625 317:pos-tag                INFO     ********************
2022-08-28 04:32:43.694 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/2/layer_12/checkpoint-best-mcc/model.bin
2022-08-28 04:32:44.523 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 04:32:44.524 352:pos-tag                INFO     Num examples = 293
2022-08-28 04:32:44.524 353:pos-tag                INFO     Batch size = 32
2022-08-28 04:32:47.915 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 04:32:47.915 401:pos-tag                INFO     eval_acc = 0.548
2022-08-28 04:32:47.915 401:pos-tag                INFO     eval_f1 = 0.1831
2022-08-28 04:32:47.915 401:pos-tag                INFO     eval_mcc = 0.5216
2022-08-28 04:32:47.915 401:pos-tag                INFO     eval_precision = 0.2589
2022-08-28 04:32:47.915 401:pos-tag                INFO     eval_recall = 0.1751
2022-08-28 04:32:47.915 293:pos-tag                INFO     ********************
2022-08-28 04:32:47.915 294:pos-tag                INFO     Best f1:0.1831
